Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalArea,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,clusters_4
0.10349290201691443,0.004207028537272945,0.007151948513364005,0.901566215537592,0.0006310542805909417,0.00035058571143941204,0.14086533885635574,0.14093545599864363,0.011358977050636949,0.0,0.0,0.11148625623773302,0.11148625623773302,0.11408059050238467,0.04957281959753286,0.0,0.16365341009991755,0.0,0.0,0.00014023428457576482,7.011714228788241e-05,0.00021035142686364722,7.011714228788241e-05,0.0007011714228788241,7.011714228788241e-05,0.14086533885635574,0.00021035142686364722,0.05265797385819969,0.010096868489455067,0.00932557992428836,0.0,0.0,0.0,0.0,0.0,7.011714228788241e-05,0.14093545599864363,0.16365341009991755,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,No,No,No,New,Partial,3
0.1052172387469585,0.0014247425693562424,0.006696290075974339,0.9177479260508236,0.000569897027742497,0.0003561856423390606,0.14311539109183455,0.14318662822030237,0.018236704887759903,0.0,0.0,0.10999012635430191,0.10999012635430191,0.10999012635430191,0.0,0.0,0.10999012635430191,0.0,0.0,0.00014247425693562424,0.0,0.00021371138540343638,7.123712846781212e-05,0.0004986598992746848,0.0,0.14311539109183455,0.00021371138540343638,0.061833827510060925,0.0,0.002493299496373424,0.0,0.0,0.0,0.0,0.0,0.00042742277080687276,0.14318662822030237,0.10999012635430191,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No,Attchd,RFn,TA,TA,Y,No,No,No,New,Partial,0
0.11470679083514203,0.0015521893211791883,0.006984851945306348,0.8940610489992126,0.0006984851945306348,0.0003880473302947971,0.15560697944821364,0.15560697944821364,0.04772982162626004,0.008537041266485535,0.0,0.12324383210162757,0.1317808733681131,0.1317808733681131,0.0,0.0,0.1317808733681131,0.0,0.0,0.00015521893211791884,0.0,0.00023282839817687827,7.760946605895942e-05,0.0005432662624127159,7.760946605895942e-05,0.15560697944821364,0.00023282839817687827,0.056654910223040374,0.01490101748332021,0.005743100488362997,0.0,0.0,0.0,0.0,0.0,0.00046565679635375654,0.15599502677850843,0.1317808733681131,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,3
0.09652888608722135,0.0013053263838704713,0.005156039216288362,0.9216909596509398,0.0005221305535481885,0.00032633159596761783,0.13085896998301474,0.13092423630220826,0.015663916606445654,0.0018274569374186597,0.0,0.11708777663318128,0.11891523357059994,0.11891523357059994,0.0,0.0,0.11891523357059994,0.0,0.0,0.00013053263838704713,0.0,0.0001957989575805707,6.526631919352356e-05,0.0005221305535481885,6.526631919352356e-05,0.13085896998301474,0.0001957989575805707,0.04425056441320898,0.0,0.007766691984029304,0.0,0.0,0.0,0.0,0.0,0.00013053263838704713,0.13118530157898237,0.11891523357059994,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,No,No,No,WD,Normal,0
0.09197678646201658,0.0012429295467840079,0.006836112507312044,0.8886946259505657,0.0005593182960528035,0.00031073238669600197,0.1244793941104184,0.1245415405877576,0.06805039268642443,0.08532711338672215,0.0,0.09154176112064219,0.17686887450736433,0.16754690290648427,0.0,0.0,0.16754690290648427,6.21464773392004e-05,0.0,0.0001242929546784008,6.21464773392004e-05,0.00018643943201760119,6.21464773392004e-05,0.0006214647733920039,0.0001242929546784008,0.1244793941104184,0.00018643943201760119,0.059536325290953984,0.013672225014624088,0.00932197160088006,0.0,0.0,0.0,0.0,0.0,0.00037287886403520237,0.1249144194517928,0.16754690290648427,RL,Pave,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,0
0.09919675781997114,0.004018774793516725,0.0070328558886542675,0.9142712655250548,0.0005358366391355633,0.00033489789945972704,0.1340931189436747,0.1340931189436747,0.015539262534931335,0.03871419717754444,0.0,0.07320868082189633,0.11192287799944077,0.11299455127771191,0.03770950347916526,0.0,0.15070405475687718,6.697957989194541e-05,0.0,0.00013395915978389083,6.697957989194541e-05,0.0002009387396758362,6.697957989194541e-05,0.00046885705924361787,6.697957989194541e-05,0.1340931189436747,0.0002009387396758362,0.05063656239831073,0.01594114001428301,0.008707345385952903,0.0,0.0,0.0,0.0,0.0,0.0004018774793516724,0.13462895558281027,0.15070405475687718,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,0
0.16695709047649546,0.013518792751133235,0.004618920856637189,0.803466915842352,0.0009012528500755491,0.0005632830312972182,0.22598915215644394,0.22598915215644394,0.02005287591418097,0.0027037585502266473,0.0,0.15163579202521113,0.15433955057543777,0.15433955057543777,0.0,0.0,0.15433955057543777,0.0,0.0,0.00022531321251888727,0.0,0.00022531321251888727,0.00011265660625944363,0.0006759396375566618,0.00011265660625944363,0.22598915215644394,0.00022531321251888727,0.05452579742957072,0.013518792751133235,0.005520173706712738,0.0,0.0,0.0,0.0,0.0,0.00045062642503777454,0.2264397785814817,0.15433955057543777,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,No,No,No,WD,Normal,2
0.07717161697520421,0.0010407500603533946,0.0052037503017669726,0.9623815808087839,0.0003122250181060184,0.00026018751508834865,0.10433519355042781,0.10433519355042781,0.0,0.0,0.0,0.06889765399539471,0.06889765399539471,0.06889765399539471,0.0,0.0,0.06889765399539471,0.0,0.0,0.00010407500603533945,0.0,0.0001561125090530092,5.203750301766972e-05,0.0003122250181060184,0.0,0.10433519355042781,0.00010407500603533945,0.02237612629759798,0.00187335010863611,0.0011968625694064037,0.0,0.0,0.0,0.0,0.0,5.203750301766972e-05,0.10459538106551615,0.06889765399539471,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,No_Veneer,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,0
0.24968993045980406,0.020190560414539413,0.0072349508152099555,0.5389197083980811,0.0011777826908481324,0.0008412733506058088,0.3375188682630505,0.3375188682630505,0.002355565381696265,0.0026920747219385884,0.0,0.18995952256679163,0.19265159728873021,0.19265159728873021,0.0,0.0,0.19265159728873021,0.0,0.0,0.00033650934024232355,0.0,0.00033650934024232355,0.00016825467012116177,0.0010095280207269707,0.0,0.3375188682630505,0.00033650934024232355,0.07352729084294769,0.016825467012116176,0.019517541734054764,0.0,0.0,0.0,0.0,0.0,0.00016825467012116177,0.33819188694353514,0.19265159728873021,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,1
0.10491419313225271,0.005651943064363782,0.004733502316404668,0.9396355344504789,0.000494545018131831,0.0003532464415227364,0.14158117376231275,0.14158117376231275,0.0,0.023031667987282414,0.0,0.004097658721663742,0.027129326708946154,0.05256307049858318,0.044509051631864784,0.0,0.09707212213044797,7.064928830454728e-05,0.0,0.00014129857660909455,7.064928830454728e-05,0.00021194786491364183,7.064928830454728e-05,0.000494545018131831,7.064928830454728e-05,0.14158117376231275,0.00014129857660909455,0.028259715321818913,0.007064928830454728,0.0,0.0,0.0,0.0,0.0,0.0,0.00042389572982728366,0.14200506949214003,0.09707212213044797,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,No_Veneer,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,No,No,No,WD,Normal,0
0.1478454513016128,0.00596953369993053,0.006268010384927057,0.8533448424050694,0.0006964455983252285,0.0004974611416608775,0.1993824255776797,0.1993824255776797,0.0,0.0,0.0,0.08426991739735265,0.08426991739735265,0.08426991739735265,0.0881501143023075,0.0,0.17242003169966016,0.0,0.0,0.000198984456664351,9.94922283321755e-05,0.0002984766849965265,9.94922283321755e-05,0.0006964455983252285,9.94922283321755e-05,0.1993824255776797,0.000198984456664351,0.04308013486783199,0.014326880879833272,0.004775626959944424,0.0,0.0,0.0,0.0,0.0,0.000397968913328702,0.19997937894767276,0.17242003169966016,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,No_Veneer,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,No,No,No,WD,Normal,3
0.08015832559856416,0.0032343641801707125,0.0032343641801707125,0.9397445125486006,0.000431248557356095,0.0002695303483475594,0.10770432719968473,0.10770432719968473,0.006145291942324354,0.0,0.0,0.08781298749163485,0.08781298749163485,0.08867548460634704,0.04474203782569486,0.0,0.13341752243204189,0.0,0.0,0.00010781213933902375,5.3906069669511874e-05,0.0002156242786780475,5.3906069669511874e-05,0.00037734248768658314,5.3906069669511874e-05,0.10770432719968473,0.00016171820900853564,0.051857639022070426,0.0012398396023987732,0.009271843983156043,0.0,0.0,0.01379995383539504,0.0,0.0,5.3906069669511874e-05,0.10835120003571887,0.13341752243204189,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,No,No,No,WD,Normal,0
